"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","85/2197","404/18888",0.21039603960396,1.8088121966498,5.96205165394271,3.33629062008397e-08,5.71027700689202e-07,4.89991554729125e-07,"580/708/22794/79577/728642/984/1025/1207/23019/4848/4849/29883/57703/1655/170506/1660/22894/10209/9775/5394/23404/51010/56915/23016/11340/5393/3178/3183/3190/3191/3192/84148/4116/284071/57721/79066/56339/51594/4686/22916/4691/4869/55051/84081/4928/26986/55795/87178/5436/10419/27339/22827/58517/9584/79171/9939/27316/494115/10921/10284/26135/7536/10262/6433/55234/6625/22938/6651/10250/10772/6427/6428/6431/6432/8683/6830/23435/9967/6434/11338/5976/79084/9589/4904/91746",85
"GO:0000447","GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","9/2197","10/18888",0.9,7.73746017296313,7.73167446435897,3.44079319984939e-08,5.82965366385257e-07,5.00235112733731e-07,"29777/51077/8602/161424/10171/10799/6227/23212/27340",9
"GO:1904851","GO:1904851","positive regulation of establishment of protein localization to telomere","9/2197","10/18888",0.9,7.73746017296313,7.73167446435897,3.44079319984939e-08,5.82965366385257e-07,5.00235112733731e-07,"10576/7203/10575/22948/908/10574/10694/1736/6950",9
"GO:2000234","GO:2000234","positive regulation of rRNA processing","9/2197","10/18888",0.9,7.73746017296313,7.73167446435897,3.44079319984939e-08,5.82965366385257e-07,5.00235112733731e-07,"114049/27292/55127/83732/55781/51504/84135/23160/84128",9
"GO:1901873","GO:1901873","regulation of post-translational protein modification","59/2197","246/18888",0.239837398373984,2.0619247976731,6.08233595025127,3.81127286350072e-08,6.4356795466898e-07,5.52237417381842e-07,"819/991/80279/9318/8533/51138/10987/10980/10920/8452/1654/3301/55215/57697/26271/11337/26354/54552/2873/23560/8841/3320/3309/10075/4085/10459/27085/29997/4869/56160/8473/5347/9978/5970/6135/9349/6125/6187/6188/6201/10055/6500/6502/83932/374969/6872/11338/10054/7314/11065/7329/7332/7334/27338/7335/7415/51160/57599/65125",59
"GO:0001732","GO:0001732","formation of cytoplasmic translation initiation complex","11/2197","15/18888",0.733333333333333,6.30459717796996,7.45646372737076,4.49668042473799e-08,7.54243196576052e-07,6.47206424641236e-07,"8661/8662/8664/3646/8665/8666/8667/8668/8669/10480/1983",11
"GO:0006271","GO:0006271","DNA strand elongation involved in DNA replication","11/2197","15/18888",0.733333333333333,6.30459717796996,7.45646372737076,4.49668042473799e-08,7.54243196576052e-07,6.47206424641236e-07,"9837/4172/4173/4176/5111/5422/5425/10714/5426/5983/5984",11
"GO:0001701","GO:0001701","in utero embryonic development","84/2197","401/18888",0.209476309226933,1.80090511091411,5.88132759753127,4.92586630972225e-08,8.23487018954232e-07,7.06623661566032e-07,"86/598/2186/675/689/705/891/57820/57680/1111/9541/23019/4848/4849/9318/8533/9646/8452/1603/10049/8894/8178/2021/2068/2551/9837/84296/2697/2885/8841/25988/9394/3633/26173/2648/79831/26128/3856/9782/5469/9412/9927/4627/4678/54892/54475/4836/4863/84081/53918/10733/3276/5704/5930/5932/6137/6241/54700/27341/51493/23168/51119/51639/25942/6598/121599/6692/6722/6491/6830/25949/6881/129685/57187/10959/51542/54663/56949/7516/4904/91746/63925/91603/8882",84
"GO:0050686","GO:0050686","negative regulation of mRNA processing","14/2197","24/18888",0.583333333333333,5.0150204824761,7.14055275634905,5.02011910108516e-08,8.36464878035117e-07,7.17759796188614e-07,"580/708/3190/4869/79171/27316/10921/10284/6433/10772/6431/6432/8683/11338",14
"GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity","12/2197","18/18888",0.666666666666667,5.73145197997269,7.2861830749913,5.63533709969569e-08,9.3069380610323e-07,7.98616432230661e-07,"991/26271/4085/10459/5347/6135/9349/6125/6201/6500/11065/27338",12
"GO:0006268","GO:0006268","DNA unwinding involved in DNA replication","13/2197","21/18888",0.619047619047619,5.32206255283178,7.18959804835826,5.67812000146446e-08,9.3069380610323e-07,7.98616432230661e-07,"8318/9837/51659/64785/84296/3159/4171/4172/4173/4174/4175/4176/5888",13
"GO:0016075","GO:0016075","rRNA catabolic process","13/2197","21/18888",0.619047619047619,5.32206255283178,7.18959804835826,5.67812000146446e-08,9.3069380610323e-07,7.98616432230661e-07,"54555/22894/5394/23404/51010/54512/56915/118460/23016/11340/5393/53918/54464",13
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","13/2197","21/18888",0.619047619047619,5.32206255283178,7.18959804835826,5.67812000146446e-08,9.3069380610323e-07,7.98616432230661e-07,"25906/9212/332/891/55143/3619/57082/4085/9587/10403/55795/7175/7517",13
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint","13/2197","21/18888",0.619047619047619,5.32206255283178,7.18959804835826,5.67812000146446e-08,9.3069380610323e-07,7.98616432230661e-07,"25906/9212/332/891/55143/3619/57082/4085/9587/10403/55795/7175/7517",13
"GO:0070198","GO:0070198","protein localization to chromosome, telomeric region","16/2197","31/18888",0.516129032258065,4.43725314578531,6.94882548067511,5.74448251511647e-08,9.38514156365781e-07,8.05326974607237e-07,"545/675/10576/7203/10575/22948/908/10574/10694/1736/26354/54552/6950/7013/26277/7520",16
"GO:0000018","GO:0000018","regulation of DNA recombination","38/2197","132/18888",0.287878787878788,2.47494517317003,6.16947303781242,7.01230547532799e-08,1.14193919585277e-06,9.79883394985366e-07,"60/86/10097/196528/79915/10902/1111/55929/57634/2068/51010/118460/3006/54556/10524/387893/51111/10459/54799/64769/55257/5531/151987/5888/116028/6118/51750/8607/10856/54537/6830/7037/8914/8295/56893/6944/57599/8089",38
"GO:0045116","GO:0045116","protein neddylation","15/2197","28/18888",0.535714285714286,4.6056310553352,6.92699377225233,7.83016273272547e-08,1.27101222164757e-06,1.09063930491137e-06,"64400/9318/8533/51138/10987/10980/10920/2873/8883/4738/9978/6135/6125/9039/9040",15
"GO:0045292","GO:0045292","mRNA cis splicing, via spliceosome","20/2197","47/18888",0.425531914893617,3.65837360423789,6.62015732375835,8.10966667533597e-08,1.31214928328909e-06,1.12593849051373e-06,"51759/58509/1207/9416/10209/5394/22916/8899/55015/55660/84991/55696/9092/163859/10291/6433/23020/6631/6426/5976",20
"GO:0046822","GO:0046822","regulation of nucleocytoplasmic transport","34/2197","112/18888",0.303571428571429,2.60985759802328,6.19940879019994,8.20058811816953e-08,1.3226076734176e-06,1.1349127011043e-06,"10541/580/983/131474/11052/1660/55929/1894/8841/3320/4193/22916/55051/9972/8021/53371/9818/4659/5566/5781/5901/5905/55696/55781/7341/6830/23435/57187/7175/7295/65125/7514/7531/8882",34
"GO:0090232","GO:0090232","positive regulation of spindle checkpoint","10/2197","13/18888",0.769230769230769,6.61321382304541,7.34505618274729,9.12187935157248e-08,1.46649510853395e-06,1.25838066588701e-06,"9212/332/55143/3619/57082/4085/10403/55795/7175/7517",10
"GO:0000910","GO:0000910","cytokinesis","48/2197","188/18888",0.25531914893617,2.19502416254273,5.9743429331591,9.21615496183656e-08,1.47693285885228e-06,1.26733716572087e-06,"10097/10096/25909/54443/6790/9212/598/332/675/998/990/55143/1058/1072/27243/51652/128866/79643/91782/11113/8452/11258/1894/9700/55763/55770/11336/10640/149371/3619/9798/9928/10112/9493/24137/4627/23636/5000/30849/5347/9055/55660/29127/6651/54902/9094/9101/65125",48
"GO:0048193","GO:0048193","Golgi vesicle transport","66/2197","294/18888",0.224489795918367,1.92997872794999,5.83063166272245,9.26842579534953e-08,1.48059424133965e-06,1.27047895112861e-06,"372/378/10139/10282/662/54520/9382/22796/83548/25839/57511/84342/1314/1315/9276/11316/22820/22818/8452/1785/55763/55770/10640/149371/2580/8729/51026/9527/9570/10525/8775/8774/51594/29959/4905/10113/5861/81876/10399/64145/60561/22937/23256/57410/6396/9919/8773/53407/6811/90196/10972/10959/58485/60684/80006/27095/51399/126003/22878/55850/7415/738/6293/51542/10490/10652",66
"GO:1900180","GO:1900180","regulation of protein localization to nucleus","40/2197","144/18888",0.277777777777778,2.38810499165529,6.0663542016885,9.40905174145239e-08,1.49830216338571e-06,1.28567389218647e-06,"705/10576/7203/10575/22948/908/10574/10694/983/80279/1736/55929/1894/8841/3320/3630/10527/11143/10542/4000/10445/56257/2475/51068/4869/53371/9818/4931/5347/25885/5901/55696/25942/7341/23435/6950/7037/7175/7534/8882",40
"GO:1903046","GO:1903046","meiotic cell cycle process","53/2197","218/18888",0.243119266055046,2.09013959820105,5.8734536123405,1.15270278086522e-07,1.82977930388448e-06,1.57011018001299e-06,"10097/10096/6790/675/51759/57820/991/993/1060/1164/1642/63946/10919/9700/57697/26271/3619/81930/57082/84930/284071/4627/9918/23310/23397/29781/55706/10403/83540/5000/9088/5347/5518/5719/9232/5810/5885/5888/5889/5892/80010/100507650/151648/10592/10051/11022/7013/7153/7272/7283/27175/7314/11130",53
"GO:0048026","GO:0048026","positive regulation of mRNA splicing, via spliceosome","17/2197","36/18888",0.472222222222222,4.05977848581399,6.66680667452684,1.1924912861023e-07,1.88698621121597e-06,1.61919869433686e-06,"1207/10209/5394/4686/4691/4928/10419/27339/27316/494115/10262/6625/22938/9967/6434/5976/79084",17
"GO:0048025","GO:0048025","negative regulation of mRNA splicing, via spliceosome","13/2197","22/18888",0.590909090909091,5.08015061861216,6.94709056846071,1.23957014351088e-07,1.9553344708924e-06,1.67784746038001e-06,"708/3190/4869/79171/27316/10921/10284/6433/10772/6431/6432/8683/11338",13
"GO:0044773","GO:0044773","mitotic DNA damage checkpoint signaling","28/2197","84/18888",0.333333333333333,2.86572598998635,6.21752762021685,1.26980227528295e-07,1.99309134505778e-06,1.71024615041147e-06,"84142/595/983/1017/80279/1111/63967/29980/51514/8720/4193/29997/5347/5514/5884/5883/55159/60561/6118/6154/163859/25949/90381/54962/11073/51499/51322/91603",28
"GO:0071459","GO:0071459","protein localization to chromosome, centromeric region","18/2197","40/18888",0.45,3.86873008648157,6.58934713559784,1.27733835280147e-07,1.99309134505778e-06,1.71024615041147e-06,"9212/701/9184/983/1058/10664/8335/3012/8970/8359/8367/8294/3550/57082/27085/23137/54908/7272",18
"GO:0036260","GO:0036260","RNA capping","11/2197","16/18888",0.6875,5.91055985434684,7.12914382607792,1.28668127026741e-07,1.99309134505778e-06,1.71024615041147e-06,"23070/4686/83640/8732/8731/6628/6632/6633/6634/6636/96764",11
"GO:0042795","GO:0042795","snRNA transcription by RNA polymerase II","11/2197","16/18888",0.6875,5.91055985434684,7.12914382607792,1.28668127026741e-07,1.99309134505778e-06,1.71024615041147e-06,"1022/8178/22936/23379/56257/6617/6619/6621/10302/84524/7702",11
"GO:2000232","GO:2000232","regulation of rRNA processing","11/2197","16/18888",0.6875,5.91055985434684,7.12914382607792,1.28668127026741e-07,1.99309134505778e-06,1.71024615041147e-06,"114049/27292/55127/83732/55781/55164/51504/57602/84135/23160/84128",11
"GO:0090148","GO:0090148","membrane fission","19/2197","44/18888",0.431818181818182,3.71241775975504,6.53509205884463,1.28727084090576e-07,1.99309134505778e-06,1.71024615041147e-06,"27243/51652/128866/79643/91782/10059/1785/55763/55770/11336/10640/149371/9146/11267/7251/51271/84313/51160/137492",19
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","25/2197","70/18888",0.357142857142857,3.0704207035568,6.2961668697434,1.29953347110351e-07,2.0059056523291e-06,1.72124194332147e-06,"545/9212/890/10576/7203/10575/22948/908/10574/10694/1736/2671/3178/3320/4609/4931/5111/11284/10728/5982/5983/5984/5985/6950/7520",25
"GO:0007076","GO:0007076","mitotic chromosome condensation","12/2197","19/18888",0.631578947368421,5.42979661260571,7.00876478085281,1.36682973919966e-07,2.10260756946844e-06,1.80422061960495e-06,"9031/113130/387893/9918/23310/64151/23397/29781/5347/8467/10592/10051",12
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus","30/2197","94/18888",0.319148936170213,2.74378020317842,6.14895618545587,1.3705391152338e-07,2.10260756946844e-06,1.80422061960495e-06,"10576/7203/10575/22948/908/10574/10694/983/80279/1736/55929/1894/8841/3320/3630/10527/11143/10542/10445/56257/51068/4869/5347/5901/55696/23435/6950/7037/7175/8882",30
"GO:2000781","GO:2000781","positive regulation of double-strand break repair","28/2197","85/18888",0.329411764705882,2.83201156657474,6.14157049491181,1.6849324364431e-07,2.5770759939762e-06,2.21135589642925e-06,"60/86/10097/196528/10902/1663/55929/5977/57634/54556/10524/51111/10459/54799/64769/55257/11284/8607/10856/54537/6598/6605/8914/8295/7334/6944/57599/8089",28
"GO:0033314","GO:0033314","mitotic DNA replication checkpoint signaling","9/2197","11/18888",0.818181818181818,7.03405470269376,7.26263867024003,1.69526590895328e-07,2.57828293462709e-06,2.21239155674009e-06,"990/63967/29980/8883/4998/5884/90381/11073/91603",9
"GO:0000959","GO:0000959","mitochondrial RNA metabolic process","21/2197","53/18888",0.39622641509434,3.4064290069649,6.36478175455273,1.69596910048006e-07,2.57828293462709e-06,2.21239155674009e-06,"57505/60528/2617/3028/10128/25821/55149/87178/5442/9692/54938/81892/6832/79736/7019/64216/54931/57570/51095/10352/51067",21
"GO:0046785","GO:0046785","microtubule polymerization","30/2197","95/18888",0.315789473684211,2.71489830630285,6.079354338822,1.78203241801755e-07,2.7009599781519e-06,2.31765915621686e-06,"402/55125/9793/26271/115106/55142/79441/54930/23354/54801/55559/93323/440145/54820/121441/4926/9659/58497/5879/6188/6904/22974/7283/27175/10844/10426/27229/114791/85378/7756",30
"GO:0001510","GO:0001510","RNA methylation","29/2197","91/18888",0.318681318681319,2.73976001240453,6.03560917503883,2.28402302413279e-07,3.45141256980066e-06,2.96161291133008e-06,"114049/23070/27292/2091/117246/3028/56257/57721/196074/79066/56339/25821/4839/387338/83640/8731/6628/6632/6633/6634/6636/64216/96764/54931/51504/57570/25962/9589/23091",29
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","31/2197","101/18888",0.306930693069307,2.6387377927597,5.99096495087946,2.29355932214006e-07,3.45544626018228e-06,2.96507416937237e-06,"131474/28958/493753/10063/116228/126328/51079/4700/4702/4706/51103/25915/29078/284184/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/5018/25813/54949/7019/54902/790955/7386",31
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","42/2197","160/18888",0.2625,2.25675921711425,5.79190873704452,2.54022191212633e-07,3.81564079457304e-06,3.27415248500933e-06,"402/79866/27243/51652/128866/79643/91782/9793/1213/1778/115106/55142/79441/54930/23354/54801/55559/93323/3192/10300/81930/4926/23636/5048/9659/5347/58497/5879/8480/6047/6188/163786/26054/220134/348235/221150/10615/6491/10460/6904/7175/22974",42
"GO:1901798","GO:1901798","positive regulation of signal transduction by p53 class mediator","15/2197","30/18888",0.5,4.29858898497952,6.55988696651885,2.58278557094046e-07,3.86802886695607e-06,3.31910601879629e-06,"545/80279/1655/1984/10614/4609/6135/9349/6154/6167/6209/6224/6201/7314/10467",15
"GO:0006605","GO:0006605","protein targeting","70/2197","327/18888",0.214067278287462,1.84037448898206,5.5616210116247,2.68799015830765e-07,4.01363990403683e-06,3.44405298434421e-06,"11140/131474/128866/728489/11337/80273/9001/9146/3320/3309/3312/3329/10075/10300/9927/4666/653361/8031/51079/53371/10956/51025/55486/9141/30849/23203/9512/7879/140823/6135/10055/25813/29927/10952/23480/11231/9789/60559/6727/6728/6729/6730/6731/6726/6734/58477/6746/26519/26517/29928/100287932/90580/10469/26520/9804/56993/10452/7323/7332/59286/57602/55187/137492/27072/738/6293/55275/51542/7531/84243",70
"GO:0045842","GO:0045842","positive regulation of mitotic metaphase/anaphase transition","10/2197","14/18888",0.714285714285714,6.1408414071136,6.98106350666789,2.85737275946035e-07,4.2539348300605e-06,3.6502469820325e-06,"51529/51433/8881/991/8697/8452/9700/9587/286053/11065",10
"GO:0006401","GO:0006401","RNA catabolic process","82/2197","404/18888",0.202970297029703,1.7449717661798,5.49146040216805,2.89538717752859e-07,4.29781365112798e-06,3.68789883627457e-06,"22794/23019/4848/4849/29883/54555/1655/170506/1660/22894/1736/3646/9775/60528/6923/6921/2107/51013/5394/23404/51010/54512/56915/118460/23016/11340/5393/2237/2935/3183/3192/79727/10128/57819/25804/23658/11157/51690/4116/284071/57721/79066/56339/51154/55149/23517/51594/4686/22916/4869/55051/26986/55795/53918/51808/87178/5436/10940/5511/9939/10921/26135/80349/81892/23049/23381/23293/9887/55181/6741/6832/23435/9967/51095/5976/26019/80335/54464/22803/4904/124245/8882",82
"GO:0000291","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","12/2197","20/18888",0.6,5.15830678197542,6.75031330915894,3.0537343716777e-07,4.4930968883866e-06,3.85546888046227e-06,"29883/22894/23404/51010/54512/56915/118460/23016/11340/5393/5436/80349",12
"GO:0002097","GO:0002097","tRNA wobble base modification","12/2197","20/18888",0.6,5.15830678197542,6.75031330915894,3.0537343716777e-07,4.4930968883866e-06,3.85546888046227e-06,"348180/285381/8518/55250/55140/26610/23587/54859/112970/27304/25821/81605",12
"GO:0034244","GO:0034244","negative regulation of transcription elongation by RNA polymerase II","12/2197","20/18888",0.6,5.15830678197542,6.75031330915894,3.0537343716777e-07,4.4930968883866e-06,3.85546888046227e-06,"55837/10614/3192/7469/25920/51497/7936/165918/9025/6827/10915/7428",12
